dsld_id,matching_rows,usable_rows,unresolved_rows,distinct_amounts,min_grams,max_grams,selected_source_rowid,product_name,raw_market_status,market_status,suggested_use,name_group,threshold_category
333687,1,1,0,1,5.0,5.0,1987040,WRN Pre-Workout Fruit Punch,On Market,on_market,Suggested use:As a dietary supplement; mix 1 Serving (1 Scoop) of WRN PREWORKOUT into 6-12 fl oz of water.Drink 15-30 minutes prior to physical activity DO NOT use more than 1 Serving at a time.,name_without_creatine,at_least_3g
333688,1,1,0,1,5.0,5.0,1987052,WRN Pre-Workout Lemonade,On Market,on_market,Suggested use:As a dietary supplement; mix 1 serving (1 scoop) of WRN Preworkout into 6-12 fl oz of water.Drink 15-30 minutes prior to physical activity. Do not use more than 1 serving at a time.,name_without_creatine,at_least_3g
333689,1,1,0,1,5.0,5.0,1987064,WRN Pre-Workout Strawberry Kiwi,On Market,on_market,Suggested use:As a dietary supplement; mix 1 serving (1 scoop) of WRN Pre-Workout into 6-12 fl oz of water.Drink 15-30 minutes prior to physical activity. Do not use more than 1 serving at a time.,name_without_creatine,at_least_3g
333808,1,1,0,1,1.0,1.0,1987566,Mr. Hyde Signature Blue Razz,On Market,on_market,Suggested use: For an intense training experience; mix 1 scoop of Mr. Hyde Signature with 8 oz of water. Consume 15-30 minutes prior to exercise. Shake container well before use.,name_without_creatine,below_3g
333955,1,1,0,1,5.0,5.0,1990129,Creatine,On Market,on_market,Directions |  Mix 1 scoop with 8 ounces of water or your beverage of choice and consume once daily.,name_contains_creatine,at_least_3g
333961,1,1,0,1,0.1,0.1,1990175,Kill It Reloaded Blue Raspberry,On Market,on_market,Directions: Mix 1 scoop with 8-10 oz of water and consume 30 minutes before training with or without food. To avoid sleeplessness; do not take within 4 hours of bedtime. Do not exceed more than one serving within 24 hours.,name_without_creatine,below_3g
333975,2,2,0,2,2.5,5.0,1990292,All Bulk No Bloat Ninja Nectar,On Market,on_market,Suggested use: Mix 1 serving into 8oz of water and consume on an empty stomach. For optimal results; consume prior to bedtime or 60 minutes before intense training.,name_without_creatine,at_least_3g
334085,1,1,0,1,5.0,5.0,1991036,Creatine Fruit Punch,On Market,on_market,Suggested Use:Mix 1 serving (1 scoop) of FINAFLEX CREATINE with 4-8 fl oz of water or other beverage.Loading: Take 2 servings; twice daily for the first 3 days. Take in the morning & the evening.Maintenance: Take 1 serving (1 scoop) of FINAFLEX CREATINE twice daily.,name_contains_creatine,at_least_3g
334086,1,1,0,1,5.0,5.0,1991037,Creatine Lemonade,On Market,on_market,Suggested use:As a dietary supplement mix 1 serving (1 scoop) of Creatine with water or your favorite flavored beverage.Loading Phase: Take 2 servings of Creatine twice daily for 3 days. Take 2 servings in the morning and 2 servings in the evening.Maintenance phase: Take 1 serving of Creatine twice daily.,name_contains_creatine,at_least_3g
334087,1,1,0,1,5.0,5.0,1991038,Creatine Unflavored,On Market,on_market,Suggested use:Mix 1 serving (1 scoop) of Finaflex Creatine with 4-8 fl oz of water or your favorite flavored beverage.Loading: Take 2 servings; twice daily for the first 3 days. Take 2 servings in the morning & 2 servings at night.Maintenance: Take 1 serving (1 scoop) of Finaflex Creatine 2 times daily.,name_contains_creatine,at_least_3g
334088,1,1,0,1,5.0,5.0,1991039,Creatine Unflavored,On Market,on_market,Suggested use:As a dietary supplement mix 1 serving (1 scoop) of Creatine with water or your favorite flavored beverage.Loading Phase: Take 2 servings of Creatine twice daily for 3 days. Take 2 servings in the morning and 2 servings in the evening.Maintenance phase: Take 1 serving of Creatine twice daily.,name_contains_creatine,at_least_3g
334089,1,1,0,1,5.0,5.0,1991040,Creatine Unflavored,On Market,on_market,Suggested use: Mix 1 serving (1 Scoop) of FINAFLEX CREATINE with 4-8 fl oz of water or your favorite flavored beverage.Loading Phase: Take 2 servings; twice daily for the first 3 days. Take 2 servings in the morning & 2 servings at night.Maintenance phase: Take 1 Serving (1 Scoop) of FINAFLEX CREATINE 2 times daily.,name_contains_creatine,at_least_3g
334106,1,1,0,1,0.5,0.5,1991101,Methyl Complete,On Market,on_market,Suggested use: Take two capsules once or twice daily or as directed by your physician.,name_without_creatine,below_3g
33416,1,1,0,1,3.0,3.0,323300,Cre+ Blue Raz,On Market,on_market,,name_without_creatine,at_least_3g
33420,1,1,0,1,3.0,3.0,323318,Cre+ Unflavored,On Market,on_market,,name_without_creatine,at_least_3g
334320,1,1,0,1,5.0,5.0,1993434,Creatine Monohydrate Unflavored,On Market,on_market,DirectionsMix 1 serving (1 scoop) into 8-16 ounces of water or your favorite beverage and drink 1-2 times daily. Tip: Mix with your favorite protein shake; pre-workout; or intra-workout drink for an extra performance boost.,name_contains_creatine,at_least_3g
334439,1,1,0,1,3.0,3.0,1994499,Metabolic Pre Tropical Raspberry,On Market,on_market,Recommended use: As a dietary supplement; mix one scoop (12 grams) of Metabolic Pre in 10-12 ounces of water and drink 30-45 minutes before your workout; start with 1/2 scoop to access your tolerance. Once you've assessed your tolerance; use no more then one scoop (12 grams) in a 24 hour period.,name_without_creatine,at_least_3g
334571,1,1,0,1,0.1,0.1,1995105,Kill It Reloaded Fruit Punch,On Market,on_market,Directions: Mix 1 scoop with 8-10 oz of water and consume 30 minutes before training with or without food. To avoid sleeplessness; do not take within 4 hours of bedtime. Do not exceed more than one serving within 24 hours.,name_without_creatine,below_3g
334572,1,1,0,1,2.0,2.0,1995128,Kill It Reloaded Cosmic Candy,On Market,on_market,Directions: Mix 1 scoop with 8-10 oz of water and consume 30 minutes before training with or without food. To avoid sleeplessness; do not take within 4 hours of bedtime. Do not exceed more than one serving within 24 hours. Shake container before use; tapping the edge against a hard surface.,name_without_creatine,below_3g
33480,2,0,2,0,,,323902,Amped ECN NOS With QUIK-CREAT Fruit Punch,On Market,on_market,FOR MAXIMUM RESULTS; CONSUME TWO (2) TO THREE (3) SCOOPS - HALF BEFORE AND THE REST DURING YOUR WORKOUT. Directions: For adults; mix two (2) to three (3) scoops (40 g - 60 g) with 16-20 fl. ounces of water or juice and consume as follows: one half 30-60 minutes before your workout and the balance during the course of your workout. Limit your use to no more than three (3) scoops in a 24-hour period. Begin with half the recommended dosage to assess individual tolerance and work your way up to three scoops for maximum benefits.,name_without_creatine,unusable
335027,1,1,0,1,5.0,5.0,1998003,Creatine Unflavored,On Market,on_market,Directions: Gently shake the canister prior to each use as contents may settle. Mix 2 scoops (5 g) in 8 fl oz of cold or warm water or liquid of your choice and consume after preparation. Enjoy once a day at any time.,name_contains_creatine,at_least_3g
335030,1,1,0,1,2.1,2.1,1998036,Prepare Tropical Mango,On Market,on_market,Directions: Gently shake the canister prior to each use as contents may settle. Mix 2 scoops (16 g) into 16 fl oz of water and consume once a day prior to or during exercise.,name_without_creatine,below_3g
335031,1,1,0,1,2.1,2.1,1998051,Prepare Watermelon,On Market,on_market,Directions: Gently shake the canister prior to each use as contents may settle. Mix 2 scoops (16 g) into 16 fl oz of water and consume once a day prior to or during exercise.,name_without_creatine,below_3g
335124,1,1,0,1,4.0,4.0,1998771,C4 Ultimate Strength Frozen Bombsicle,On Market,on_market,Suggested useTake one serving (approx. 1 scoop) of C4 Ultimate Shred with 12 fl. oz. of water and consume 20-30 minutes before training. It's normal for powder to settle; gently shake before each sip. Studies have shown benefits of CarnoSyn Beta-Alanine to be correlated with cumulative use. Some individuals may experience a harmless tingling sensation; which is attributable to Beta-Alanine.,name_without_creatine,at_least_3g
335126,1,1,0,1,4.0,4.0,1998803,C4 Ultimate Strength Sour Green Apple,On Market,on_market,Suggested useTake one serving (approx. 1 scoop) of C4 Ultimate Shred with 12 fl. oz. of water and consume 20-30 minutes before training. It's normal for powder to settle; gently shake before each sip. Studies have shown benefits of CarnoSyn Beta-Alanine to be correlated with cumulative use. Some individuals may experience a harmless tingling sensation; which is attributable to Beta-Alanine.,name_without_creatine,at_least_3g
335127,1,1,0,1,4.0,4.0,1998835,C4 Ultimate Strength Watermelon,On Market,on_market,Suggested useTake one serving (approx. 1 scoop) of C4 Ultimate Strength with 12 fl. oz. of water and consume 20–30 minutes before training. It's normal for powder to settle; gently shake before each sip. Studies have shown benefits of CarnoSyn Beta-Alanine to be correlated with cumulative use.,name_without_creatine,at_least_3g
33539,1,0,1,0,,,324576,N.O. Fully Charged,Off Market,off_market,SUGGESTED USE: Take 3 tablets 30 minutes prior to workout for best results and for maximum results take with your favorite XCEL Sports Nutrition's preworkout drink.,name_without_creatine,unusable
335554,1,1,0,1,4.0,4.0,2001181,5% Creatine Wildberry,On Market,on_market,Directions: Mix 1 serving (1 scoop) with 6-8 ounces of water and consume immediately post workout. On non-training days; mix 1 serving with 6-8 ounces of water and consume with a meal. Do not exceed one serving per day.1 scoop + 8 oz water = Take right after workout,name_contains_creatine,at_least_3g
335659,2,2,0,2,2.5,5.0,2001689,Gorilla Mode Nitric Volcano Burst,On Market,on_market,,name_without_creatine,at_least_3g
335664,1,1,0,1,5.0,5.0,2001781,Mass Tech Vanilla,On Market,on_market,Directions: Mix 1 serving (6 scoops) with 20 oz. of cold water and consume 1 to 2 times daily. Take in the morning; between meals or post-workout. Maintain an adequate state of hydration during use. Read the entire label before use and follow directions provided.,name_without_creatine,at_least_3g
335683,1,1,0,1,2.5,2.5,2001903,Pre-Workout Nutrients,On Market,on_market,,name_without_creatine,below_3g
335782,1,1,0,1,5.0,5.0,2002666,Creatine Chews Peach Mango Flavored,On Market,on_market,Suggested use: Take three (3) chews daily or as directed by a healthcare professional.,name_contains_creatine,at_least_3g
33592,2,2,0,2,1.51,3.02,325311,Amplified Creatine XXX Power Fruit Punch,Off Market,off_market,DIRECTIONS: As a dietary supplement; mix 1 scoop (8.42 g) with 4-5 fl.oz. of water or your favorite beverage; pre; during or post-workout. For maximum results; mix 2 scoops (16.78 g) with 8-10 fl.oz. of water or favorite beverage pre-workout and sip thoughout your workout to power your training.,name_contains_creatine,at_least_3g
336326,1,1,0,1,5.0,5.0,2005974,Creatine,On Market,on_market,Suggested use: Mix 1 scoop with at least 8 ounces of water; juice; or preferred beverage daily or as recommended by your health-care or performance professional. Can be used 30-90 minutes before or after exercise.,name_contains_creatine,at_least_3g
336362,1,1,0,1,5.0,5.0,2006038,Creatine,On Market,on_market,Suggested Use: Mix 1 stick pack with at least 8 ounces of water; juice; or preferred beverage daily or as recommended by your health-care or performance professional. Can be used 30-90 minutes before or after exercise.,name_contains_creatine,at_least_3g
336391,1,1,0,1,5.0,5.0,2006262,Creatine Unflavored,On Market,on_market,Suggested usageFor adults; add 1 scoop (5 g) to 8-10 fl oz of water; juice; or your favorite liquid. Stir well; or until powder is completely dissolved. Recommended four (4) times throughout the day.,name_contains_creatine,at_least_3g
337322,1,1,0,1,2.0,2.0,2011947,Sprint Fruit Punch,On Market,on_market,Directions: Stir 1 rounded scoop with 6-8 ounces of cold water and consume 30-45 minutes before beginning activity. Do not exceed 2 scoops in any 24 hour period.,name_without_creatine,below_3g
337323,1,1,0,1,2.0,2.0,2011963,Sprint Lemonade,On Market,on_market,Directions: Stir 1 rounded scoop with 6-8 ounces of cold water and consume 30-45 minutes before beginning activity.,name_without_creatine,below_3g
337382,1,1,0,1,3.0,3.0,2012410,Growth Surge Unflavored,On Market,on_market,Stack Growth Surge with your favorite pre-workout supplement or take it post-workout to capitalize on a killer training session. Your muscles will thank you later.Directions: Mix one serving (1 scoop) with 12 oz. of water after your workout. On non-training days; take one serving (1 scoop) in the morning.1 scoop 12 oz. water 1x daily,name_without_creatine,at_least_3g
337526,1,1,0,1,3.0,3.0,2013122,ATP Muscle Fuel Blueberry Flavor,On Market,on_market,Suggested usage:Take 2 gummies daily; 30 minutes pre-workout.,name_without_creatine,at_least_3g
337726,2,2,0,2,3.2,6.4,2014102,100% Pure Creatine Monohydrate Capsules,On Market,on_market,Recommended dosage: Take 4 capsules with plenty of liquid [300 mL]; preferably before and after an intensive workout. On non-training days take 4 capsules with plenty of liquid [300 mL] first thing in the morning and again before bed time.Advice: To achieve a positive effect 3 g of creatine should be consumed per day.,name_contains_creatine,at_least_3g
337727,2,2,0,2,0.0032,0.0064,2014105,100% Pure Creatine Monohydrate Capsules,On Market,on_market,Recommended dosage: Take 4 capsules with plenty of liquid (300 ml); preferably before and after an intensive workout. On non-training days take 4 capsules with plenty of liquid (300 ml) first thing in the morning and again before bed time. Advice: To achieve a positive effect 3 g of creatine should be consumed per day. Once opened; use up quickly.,name_contains_creatine,below_3g
